Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.734969
TaskExecuter1,Busy,0.000000,0.734969
TaskExecuter1,Generating,0.000000,0.734969
TaskExecuter1,Collecting,0.000000,0.734969
TaskExecuter1,Releasing,0.000000,0.734969
TaskExecuter1,Parking,15220.000000,0.734969
TaskExecuter1,Conveying,0.000000,0.734969
TaskExecuter1,Travel empty,122728.972959,0.734969
TaskExecuter1,Travel loaded,155380.563659,0.734969
TaskExecuter1,Offset travel empty,0.000000,0.734969
TaskExecuter1,Offset travel loaded,0.000000,0.734969
TaskExecuter1,Loading,75590.000000,0.734969
TaskExecuter1,Unloading,75590.000000,0.734969
TaskExecuter1,Setup,0.000000,0.734969
TaskExecuter1,Utilize,0.000000,0.734969
TaskExecuter1,Full,0.000000,0.734969
TaskExecuter1,Not empty,0.000000,0.734969
TaskExecuter1,Filling,0.000000,0.734969
TaskExecuter1,Mixing,0.000000,0.734969
TaskExecuter1,Flowing,0.000000,0.734969
TaskExecuter1,Allocated idle,0.000000,0.734969
TaskExecuter1,Change over,0.000000,0.734969
TaskExecuter1,Preprocessing,0.000000,0.734969
TaskExecuter1,Postprocessing,0.000000,0.734969
TaskExecuter1,Inspecting,0.000000,0.734969
TaskExecuter1,Operating,0.000000,0.734969
TaskExecuter1,Purging,0.000000,0.734969
TaskExecuter1,Cleaning,0.000000,0.734969
TaskExecuter1,Accelerating,0.000000,0.734969
TaskExecuter1,Maxspeed,0.000000,0.734969
TaskExecuter1,Decelerating,0.000000,0.734969
TaskExecuter1,Accumulating,0.000000,0.734969
TaskExecuter1,Idle,51296.101348,0.734969
TaskExecuter1,Blocked,108994.362034,0.734969
TaskExecuter1,Empty,0.000000,0.734969
TaskExecuter1,Waiting for transporter,0.000000,0.734969
TaskExecuter1,Breakdown,0.000000,0.734969
TaskExecuter1,Down,0.000000,0.734969
TaskExecuter1,Starved,0.000000,0.734969
TaskExecuter1,Repair,0.000000,0.734969
TaskExecuter1,Maintenance,0.000000,0.734969
TaskExecuter1,Lunch,0.000000,0.734969
TaskExecuter1,On break,0.000000,0.734969
TaskExecuter1,Suspend,0.000000,0.734969
TaskExecuter1,Available,0.000000,0.734969
TaskExecuter1,Standby,0.000000,0.734969
TaskExecuter1,Stopped,0.000000,0.734969
TaskExecuter1,Waiting,0.000000,0.734969
TaskExecuter2,Processing,0.000000,0.745069
TaskExecuter2,Busy,0.000000,0.745069
TaskExecuter2,Generating,0.000000,0.745069
TaskExecuter2,Collecting,0.000000,0.745069
TaskExecuter2,Releasing,0.000000,0.745069
TaskExecuter2,Parking,15450.000000,0.745069
TaskExecuter2,Conveying,0.000000,0.745069
TaskExecuter2,Travel empty,125827.550818,0.745069
TaskExecuter2,Travel loaded,157780.446225,0.745069
TaskExecuter2,Offset travel empty,0.000000,0.745069
TaskExecuter2,Offset travel loaded,0.000000,0.745069
TaskExecuter2,Loading,75780.000000,0.745069
TaskExecuter2,Unloading,75780.000000,0.745069
TaskExecuter2,Setup,0.000000,0.745069
TaskExecuter2,Utilize,0.000000,0.745069
TaskExecuter2,Full,0.000000,0.745069
TaskExecuter2,Not empty,0.000000,0.745069
