Interval,Duration
Waiting Time,1630.278118
Waiting Time,1640.278118
Waiting Time,1650.278118
Waiting Time,1618.855011
Waiting Time,1491.056761
Waiting Time,28.585085
Waiting Time,1469.085711
Waiting Time,1739.311125
Waiting Time,1749.311125
Waiting Time,153.939199
Waiting Time,26.064030
Waiting Time,78.046362
Waiting Time,1632.780157
Waiting Time,24.978325
Waiting Time,39.470181
Waiting Time,56.370079
Waiting Time,131.820498
Waiting Time,1565.610464
Waiting Time,169.183969
Waiting Time,107.265993
Waiting Time,117.265993
Waiting Time,203.564138
Waiting Time,1626.305111
Waiting Time,1757.866207
Waiting Time,1648.323904
Waiting Time,1819.876871
Waiting Time,1700.082438
Waiting Time,1416.762018
Waiting Time,1858.028231
Waiting Time,1961.821491
Waiting Time,1691.029652
Waiting Time,1708.697466
Waiting Time,14.422136
Waiting Time,1492.704481
Waiting Time,1718.697466
Waiting Time,1648.233191
Waiting Time,1662.730515
Waiting Time,1743.381855
Waiting Time,1817.190926
Waiting Time,1827.190926
Waiting Time,1837.190926
Waiting Time,1877.182142
Waiting Time,1484.064926
Waiting Time,1896.235506
Waiting Time,1421.041019
Waiting Time,38.783506
Waiting Time,17.497324
Waiting Time,31.813503
Waiting Time,59.227243
Waiting Time,46.293470
Waiting Time,73.578066
Waiting Time,1560.943083
Waiting Time,1575.434826
Waiting Time,95.249825
Waiting Time,1589.924942
Waiting Time,142.714895
Waiting Time,147.830154
Waiting Time,152.714895
Waiting Time,157.830154
Waiting Time,162.714895
Waiting Time,167.830154
Waiting Time,1517.445425
Waiting Time,178.909779
Waiting Time,182.335016
Waiting Time,1536.943939
Waiting Time,1657.969917
Waiting Time,1667.969917
Waiting Time,71.460424
Waiting Time,1687.326740
Waiting Time,1706.838703
Waiting Time,1263.891987
Waiting Time,120.149027
Waiting Time,1524.765337
Waiting Time,1728.130182
Waiting Time,1555.225872
Waiting Time,1747.407890
Waiting Time,1574.730734
Waiting Time,2125.492020
Waiting Time,2135.492020
Waiting Time,2145.492020
Waiting Time,2159.989344
Waiting Time,2169.989344
Waiting Time,128.034557
Waiting Time,142.454187
Waiting Time,52.866379
Waiting Time,14.483706
Waiting Time,180.900936
Waiting Time,1649.412783
