Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.808385
TaskExecuter1,Busy,0.000000,0.808385
TaskExecuter1,Generating,0.000000,0.808385
TaskExecuter1,Collecting,0.000000,0.808385
TaskExecuter1,Releasing,0.000000,0.808385
TaskExecuter1,Parking,0.000000,0.808385
TaskExecuter1,Conveying,0.000000,0.808385
TaskExecuter1,Travel empty,73999.642720,0.808385
TaskExecuter1,Travel loaded,168514.798405,0.808385
TaskExecuter1,Offset travel empty,0.000000,0.808385
TaskExecuter1,Offset travel loaded,0.000000,0.808385
TaskExecuter1,Loading,123200.000000,0.808385
TaskExecuter1,Unloading,123196.852346,0.808385
TaskExecuter1,Setup,0.000000,0.808385
TaskExecuter1,Utilize,0.000000,0.808385
TaskExecuter1,Full,0.000000,0.808385
TaskExecuter1,Not empty,0.000000,0.808385
TaskExecuter1,Filling,0.000000,0.808385
TaskExecuter1,Mixing,0.000000,0.808385
TaskExecuter1,Flowing,0.000000,0.808385
TaskExecuter1,Allocated idle,0.000000,0.808385
TaskExecuter1,Change over,0.000000,0.808385
TaskExecuter1,Preprocessing,0.000000,0.808385
TaskExecuter1,Postprocessing,0.000000,0.808385
TaskExecuter1,Inspecting,0.000000,0.808385
TaskExecuter1,Operating,0.000000,0.808385
TaskExecuter1,Purging,0.000000,0.808385
TaskExecuter1,Cleaning,0.000000,0.808385
TaskExecuter1,Accelerating,0.000000,0.808385
TaskExecuter1,Maxspeed,0.000000,0.808385
TaskExecuter1,Decelerating,0.000000,0.808385
TaskExecuter1,Accumulating,0.000000,0.808385
TaskExecuter1,Idle,55990.667179,0.808385
TaskExecuter1,Blocked,59898.039349,0.808385
TaskExecuter1,Empty,0.000000,0.808385
TaskExecuter1,Waiting for transporter,0.000000,0.808385
TaskExecuter1,Breakdown,0.000000,0.808385
TaskExecuter1,Down,0.000000,0.808385
TaskExecuter1,Starved,0.000000,0.808385
TaskExecuter1,Repair,0.000000,0.808385
TaskExecuter1,Maintenance,0.000000,0.808385
TaskExecuter1,Lunch,0.000000,0.808385
TaskExecuter1,On break,0.000000,0.808385
TaskExecuter1,Suspend,0.000000,0.808385
TaskExecuter1,Available,0.000000,0.808385
TaskExecuter1,Standby,0.000000,0.808385
TaskExecuter1,Stopped,0.000000,0.808385
TaskExecuter1,Waiting,0.000000,0.808385
TaskExecuter2,Processing,0.000000,0.806019
TaskExecuter2,Busy,0.000000,0.806019
TaskExecuter2,Generating,0.000000,0.806019
TaskExecuter2,Collecting,0.000000,0.806019
TaskExecuter2,Releasing,0.000000,0.806019
TaskExecuter2,Parking,0.000000,0.806019
TaskExecuter2,Conveying,0.000000,0.806019
TaskExecuter2,Travel empty,73215.428015,0.806019
TaskExecuter2,Travel loaded,168921.474218,0.806019
TaskExecuter2,Offset travel empty,0.000000,0.806019
TaskExecuter2,Offset travel loaded,0.000000,0.806019
TaskExecuter2,Loading,122693.486363,0.806019
TaskExecuter2,Unloading,122650.000000,0.806019
TaskExecuter2,Setup,0.000000,0.806019
TaskExecuter2,Utilize,0.000000,0.806019
TaskExecuter2,Full,0.000000,0.806019
TaskExecuter2,Not empty,0.000000,0.806019
TaskExecuter2,Filling,0.000000,0.806019
TaskExecuter2,Mixing,0.000000,0.806019
TaskExecuter2,Flowing,0.000000,0.806019
TaskExecuter2,Allocated idle,0.000000,0.806019
TaskExecuter2,Change over,0.000000,0.806019
TaskExecuter2,Preprocessing,0.000000,0.806019
TaskExecuter2,Postprocessing,0.000000,0.806019
TaskExecuter2,Inspecting,0.000000,0.806019
TaskExecuter2,Operating,0.000000,0.806019
TaskExecuter2,Purging,0.000000,0.806019
TaskExecuter2,Cleaning,0.000000,0.806019
TaskExecuter2,Accelerating,0.000000,0.806019
TaskExecuter2,Maxspeed,0.000000,0.806019
TaskExecuter2,Decelerating,0.000000,0.806019
TaskExecuter2,Accumulating,0.000000,0.806019
TaskExecuter2,Idle,57077.167175,0.806019
TaskExecuter2,Blocked,60242.444230,0.806019
TaskExecuter2,Empty,0.000000,0.806019
TaskExecuter2,Waiting for transporter,0.000000,0.806019
TaskExecuter2,Breakdown,0.000000,0.806019
TaskExecuter2,Down,0.000000,0.806019
TaskExecuter2,Starved,0.000000,0.806019
TaskExecuter2,Repair,0.000000,0.806019
TaskExecuter2,Maintenance,0.000000,0.806019
TaskExecuter2,Lunch,0.000000,0.806019
TaskExecuter2,On break,0.000000,0.806019
TaskExecuter2,Suspend,0.000000,0.806019
TaskExecuter2,Available,0.000000,0.806019
TaskExecuter2,Standby,0.000000,0.806019
TaskExecuter2,Stopped,0.000000,0.806019
TaskExecuter2,Waiting,0.000000,0.806019
TaskExecuter3,Processing,0.000000,0.810573
TaskExecuter3,Busy,0.000000,0.810573
TaskExecuter3,Generating,0.000000,0.810573
TaskExecuter3,Collecting,0.000000,0.810573
TaskExecuter3,Releasing,0.000000,0.810573
TaskExecuter3,Parking,0.000000,0.810573
TaskExecuter3,Conveying,0.000000,0.810573
TaskExecuter3,Travel empty,73990.114668,0.810573
TaskExecuter3,Travel loaded,169214.242746,0.810573
TaskExecuter3,Offset travel empty,0.000000,0.810573
TaskExecuter3,Offset travel loaded,0.000000,0.810573
TaskExecuter3,Loading,123530.000000,0.810573
TaskExecuter3,Unloading,123500.000000,0.810573
TaskExecuter3,Setup,0.000000,0.810573
TaskExecuter3,Utilize,0.000000,0.810573
TaskExecuter3,Full,0.000000,0.810573
TaskExecuter3,Not empty,0.000000,0.810573
TaskExecuter3,Filling,0.000000,0.810573
TaskExecuter3,Mixing,0.000000,0.810573
TaskExecuter3,Flowing,0.000000,0.810573
TaskExecuter3,Allocated idle,0.000000,0.810573
TaskExecuter3,Change over,0.000000,0.810573
TaskExecuter3,Preprocessing,0.000000,0.810573
TaskExecuter3,Postprocessing,0.000000,0.810573
TaskExecuter3,Inspecting,0.000000,0.810573
TaskExecuter3,Operating,0.000000,0.810573
TaskExecuter3,Purging,0.000000,0.810573
TaskExecuter3,Cleaning,0.000000,0.810573
TaskExecuter3,Accelerating,0.000000,0.810573
TaskExecuter3,Maxspeed,0.000000,0.810573
TaskExecuter3,Decelerating,0.000000,0.810573
TaskExecuter3,Accumulating,0.000000,0.810573
TaskExecuter3,Idle,55270.714077,0.810573
TaskExecuter3,Blocked,59294.928509,0.810573
TaskExecuter3,Empty,0.000000,0.810573
TaskExecuter3,Waiting for transporter,0.000000,0.810573
TaskExecuter3,Breakdown,0.000000,0.810573
TaskExecuter3,Down,0.000000,0.810573
TaskExecuter3,Starved,0.000000,0.810573
TaskExecuter3,Repair,0.000000,0.810573
TaskExecuter3,Maintenance,0.000000,0.810573
TaskExecuter3,Lunch,0.000000,0.810573
TaskExecuter3,On break,0.000000,0.810573
TaskExecuter3,Suspend,0.000000,0.810573
TaskExecuter3,Available,0.000000,0.810573
TaskExecuter3,Standby,0.000000,0.810573
TaskExecuter3,Stopped,0.000000,0.810573
TaskExecuter3,Waiting,0.000000,0.810573
TaskExecuter4,Processing,0.000000,0.805919
TaskExecuter4,Busy,0.000000,0.805919
TaskExecuter4,Generating,0.000000,0.805919
TaskExecuter4,Collecting,0.000000,0.805919
TaskExecuter4,Releasing,0.000000,0.805919
TaskExecuter4,Parking,0.000000,0.805919
TaskExecuter4,Conveying,0.000000,0.805919
TaskExecuter4,Travel empty,74048.984262,0.805919
TaskExecuter4,Travel loaded,168300.769614,0.805919
TaskExecuter4,Offset travel empty,0.000000,0.805919
TaskExecuter4,Offset travel loaded,0.000000,0.805919
TaskExecuter4,Loading,122550.000000,0.805919
TaskExecuter4,Unloading,122520.037630,0.805919
TaskExecuter4,Setup,0.000000,0.805919
TaskExecuter4,Utilize,0.000000,0.805919
TaskExecuter4,Full,0.000000,0.805919
TaskExecuter4,Not empty,0.000000,0.805919
TaskExecuter4,Filling,0.000000,0.805919
TaskExecuter4,Mixing,0.000000,0.805919
TaskExecuter4,Flowing,0.000000,0.805919
TaskExecuter4,Allocated idle,0.000000,0.805919
TaskExecuter4,Change over,0.000000,0.805919
TaskExecuter4,Preprocessing,0.000000,0.805919
TaskExecuter4,Postprocessing,0.000000,0.805919
TaskExecuter4,Inspecting,0.000000,0.805919
TaskExecuter4,Operating,0.000000,0.805919
TaskExecuter4,Purging,0.000000,0.805919
TaskExecuter4,Cleaning,0.000000,0.805919
TaskExecuter4,Accelerating,0.000000,0.805919
TaskExecuter4,Maxspeed,0.000000,0.805919
TaskExecuter4,Decelerating,0.000000,0.805919
TaskExecuter4,Accumulating,0.000000,0.805919
TaskExecuter4,Idle,55390.693389,0.805919
TaskExecuter4,Blocked,61989.515104,0.805919
TaskExecuter4,Empty,0.000000,0.805919
TaskExecuter4,Waiting for transporter,0.000000,0.805919
TaskExecuter4,Breakdown,0.000000,0.805919
TaskExecuter4,Down,0.000000,0.805919
TaskExecuter4,Starved,0.000000,0.805919
TaskExecuter4,Repair,0.000000,0.805919
TaskExecuter4,Maintenance,0.000000,0.805919
TaskExecuter4,Lunch,0.000000,0.805919
TaskExecuter4,On break,0.000000,0.805919
TaskExecuter4,Suspend,0.000000,0.805919
TaskExecuter4,Available,0.000000,0.805919
TaskExecuter4,Standby,0.000000,0.805919
TaskExecuter4,Stopped,0.000000,0.805919
TaskExecuter4,Waiting,0.000000,0.805919
TaskExecuter5,Processing,0.000000,0.808443
TaskExecuter5,Busy,0.000000,0.808443
TaskExecuter5,Generating,0.000000,0.808443
TaskExecuter5,Collecting,0.000000,0.808443
TaskExecuter5,Releasing,0.000000,0.808443
TaskExecuter5,Parking,0.000000,0.808443
TaskExecuter5,Conveying,0.000000,0.808443
TaskExecuter5,Travel empty,74306.824607,0.808443
TaskExecuter5,Travel loaded,168439.215776,0.808443
TaskExecuter5,Offset travel empty,0.000000,0.808443
TaskExecuter5,Offset travel loaded,0.000000,0.808443
TaskExecuter5,Loading,123100.000000,0.808443
TaskExecuter5,Unloading,123100.000000,0.808443
TaskExecuter5,Setup,0.000000,0.808443
TaskExecuter5,Utilize,0.000000,0.808443
TaskExecuter5,Full,0.000000,0.808443
TaskExecuter5,Not empty,0.000000,0.808443
TaskExecuter5,Filling,0.000000,0.808443
TaskExecuter5,Mixing,0.000000,0.808443
TaskExecuter5,Flowing,0.000000,0.808443
TaskExecuter5,Allocated idle,0.000000,0.808443
TaskExecuter5,Change over,0.000000,0.808443
TaskExecuter5,Preprocessing,0.000000,0.808443
TaskExecuter5,Postprocessing,0.000000,0.808443
TaskExecuter5,Inspecting,0.000000,0.808443
TaskExecuter5,Operating,0.000000,0.808443
TaskExecuter5,Purging,0.000000,0.808443
TaskExecuter5,Cleaning,0.000000,0.808443
TaskExecuter5,Accelerating,0.000000,0.808443
TaskExecuter5,Maxspeed,0.000000,0.808443
TaskExecuter5,Decelerating,0.000000,0.808443
TaskExecuter5,Accumulating,0.000000,0.808443
TaskExecuter5,Idle,55284.901264,0.808443
TaskExecuter5,Blocked,60569.058353,0.808443
TaskExecuter5,Empty,0.000000,0.808443
TaskExecuter5,Waiting for transporter,0.000000,0.808443
TaskExecuter5,Breakdown,0.000000,0.808443
TaskExecuter5,Down,0.000000,0.808443
TaskExecuter5,Starved,0.000000,0.808443
TaskExecuter5,Repair,0.000000,0.808443
TaskExecuter5,Maintenance,0.000000,0.808443
TaskExecuter5,Lunch,0.000000,0.808443
TaskExecuter5,On break,0.000000,0.808443
TaskExecuter5,Suspend,0.000000,0.808443
TaskExecuter5,Available,0.000000,0.808443
TaskExecuter5,Standby,0.000000,0.808443
TaskExecuter5,Stopped,0.000000,0.808443
TaskExecuter5,Waiting,0.000000,0.808443
