Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.653078
TaskExecuter1,Busy,0.000000,0.653078
TaskExecuter1,Generating,0.000000,0.653078
TaskExecuter1,Collecting,0.000000,0.653078
TaskExecuter1,Releasing,0.000000,0.653078
TaskExecuter1,Parking,900.000000,0.653078
TaskExecuter1,Conveying,0.000000,0.653078
TaskExecuter1,Travel empty,149739.183106,0.653078
TaskExecuter1,Travel loaded,145002.152217,0.653078
TaskExecuter1,Offset travel empty,0.000000,0.653078
TaskExecuter1,Offset travel loaded,0.000000,0.653078
TaskExecuter1,Loading,49670.000000,0.653078
TaskExecuter1,Unloading,49670.000000,0.653078
TaskExecuter1,Setup,0.000000,0.653078
TaskExecuter1,Utilize,0.000000,0.653078
TaskExecuter1,Full,0.000000,0.653078
TaskExecuter1,Not empty,0.000000,0.653078
TaskExecuter1,Filling,0.000000,0.653078
TaskExecuter1,Mixing,0.000000,0.653078
TaskExecuter1,Flowing,0.000000,0.653078
TaskExecuter1,Allocated idle,0.000000,0.653078
TaskExecuter1,Change over,0.000000,0.653078
TaskExecuter1,Preprocessing,0.000000,0.653078
TaskExecuter1,Postprocessing,0.000000,0.653078
TaskExecuter1,Inspecting,0.000000,0.653078
TaskExecuter1,Operating,0.000000,0.653078
TaskExecuter1,Purging,0.000000,0.653078
TaskExecuter1,Cleaning,0.000000,0.653078
TaskExecuter1,Accelerating,0.000000,0.653078
TaskExecuter1,Maxspeed,0.000000,0.653078
TaskExecuter1,Decelerating,0.000000,0.653078
TaskExecuter1,Accumulating,0.000000,0.653078
TaskExecuter1,Idle,77566.561776,0.653078
TaskExecuter1,Blocked,132252.102901,0.653078
TaskExecuter1,Empty,0.000000,0.653078
TaskExecuter1,Waiting for transporter,0.000000,0.653078
TaskExecuter1,Breakdown,0.000000,0.653078
TaskExecuter1,Down,0.000000,0.653078
TaskExecuter1,Starved,0.000000,0.653078
TaskExecuter1,Repair,0.000000,0.653078
TaskExecuter1,Maintenance,0.000000,0.653078
TaskExecuter1,Lunch,0.000000,0.653078
TaskExecuter1,On break,0.000000,0.653078
TaskExecuter1,Suspend,0.000000,0.653078
TaskExecuter1,Available,0.000000,0.653078
TaskExecuter1,Standby,0.000000,0.653078
TaskExecuter1,Stopped,0.000000,0.653078
TaskExecuter1,Waiting,0.000000,0.653078
TaskExecuter2,Processing,0.000000,0.654561
TaskExecuter2,Busy,0.000000,0.654561
TaskExecuter2,Generating,0.000000,0.654561
TaskExecuter2,Collecting,0.000000,0.654561
TaskExecuter2,Releasing,0.000000,0.654561
TaskExecuter2,Parking,920.000000,0.654561
TaskExecuter2,Conveying,0.000000,0.654561
TaskExecuter2,Travel empty,150341.339239,0.654561
TaskExecuter2,Travel loaded,145417.191040,0.654561
TaskExecuter2,Offset travel empty,0.000000,0.654561
TaskExecuter2,Offset travel loaded,0.000000,0.654561
TaskExecuter2,Loading,49600.000000,0.654561
TaskExecuter2,Unloading,49600.000000,0.654561
TaskExecuter2,Setup,0.000000,0.654561
TaskExecuter2,Utilize,0.000000,0.654561
