Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.856996
TaskExecuter1,Busy,0.000000,0.856996
TaskExecuter1,Generating,0.000000,0.856996
TaskExecuter1,Collecting,0.000000,0.856996
TaskExecuter1,Releasing,0.000000,0.856996
TaskExecuter1,Conveying,0.000000,0.856996
TaskExecuter1,Travel empty,203749.324948,0.856996
TaskExecuter1,Travel loaded,186051.860409,0.856996
TaskExecuter1,Offset travel empty,0.000000,0.856996
TaskExecuter1,Offset travel loaded,0.000000,0.856996
TaskExecuter1,Loading,64260.000000,0.856996
TaskExecuter1,Unloading,64250.000000,0.856996
TaskExecuter1,Setup,0.000000,0.856996
TaskExecuter1,Utilize,0.000000,0.856996
TaskExecuter1,Full,0.000000,0.856996
TaskExecuter1,Not empty,0.000000,0.856996
TaskExecuter1,Filling,0.000000,0.856996
TaskExecuter1,Mixing,0.000000,0.856996
TaskExecuter1,Flowing,0.000000,0.856996
TaskExecuter1,Allocated idle,0.000000,0.856996
TaskExecuter1,Change over,0.000000,0.856996
TaskExecuter1,Preprocessing,0.000000,0.856996
TaskExecuter1,Postprocessing,0.000000,0.856996
TaskExecuter1,Inspecting,0.000000,0.856996
TaskExecuter1,Operating,0.000000,0.856996
TaskExecuter1,Purging,0.000000,0.856996
TaskExecuter1,Cleaning,0.000000,0.856996
TaskExecuter1,Accelerating,0.000000,0.856996
TaskExecuter1,Maxspeed,0.000000,0.856996
TaskExecuter1,Decelerating,0.000000,0.856996
TaskExecuter1,Accumulating,0.000000,0.856996
TaskExecuter1,Idle,2668.187656,0.856996
TaskExecuter1,Blocked,7220.626987,0.856996
TaskExecuter1,Empty,0.000000,0.856996
TaskExecuter1,Waiting for operator,76600.000000,0.856996
TaskExecuter1,Waiting for transporter,0.000000,0.856996
TaskExecuter1,Breakdown,0.000000,0.856996
TaskExecuter1,Down,0.000000,0.856996
TaskExecuter1,Starved,0.000000,0.856996
TaskExecuter1,Repair,0.000000,0.856996
TaskExecuter1,Maintenance,0.000000,0.856996
TaskExecuter1,Lunch,0.000000,0.856996
TaskExecuter1,On break,0.000000,0.856996
TaskExecuter1,Suspend,0.000000,0.856996
TaskExecuter1,Available,0.000000,0.856996
TaskExecuter1,Standby,0.000000,0.856996
TaskExecuter1,Stopped,0.000000,0.856996
TaskExecuter1,Waiting,0.000000,0.856996
TaskExecuter2,Processing,0.000000,0.851186
TaskExecuter2,Busy,0.000000,0.851186
TaskExecuter2,Generating,0.000000,0.851186
TaskExecuter2,Collecting,0.000000,0.851186
TaskExecuter2,Releasing,0.000000,0.851186
TaskExecuter2,Conveying,0.000000,0.851186
TaskExecuter2,Travel empty,201791.528103,0.851186
TaskExecuter2,Travel loaded,185766.065518,0.851186
TaskExecuter2,Offset travel empty,0.000000,0.851186
TaskExecuter2,Offset travel loaded,0.000000,0.851186
TaskExecuter2,Loading,63620.000000,0.851186
