Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.886919
TaskExecuter1,Busy,0.000000,0.886919
TaskExecuter1,Generating,0.000000,0.886919
TaskExecuter1,Collecting,0.000000,0.886919
TaskExecuter1,Releasing,0.000000,0.886919
TaskExecuter1,Conveying,0.000000,0.886919
TaskExecuter1,Travel empty,215106.058553,0.886919
TaskExecuter1,Travel loaded,206292.463658,0.886919
TaskExecuter1,Offset travel empty,0.000000,0.886919
TaskExecuter1,Offset travel loaded,0.000000,0.886919
TaskExecuter1,Loading,57510.000000,0.886919
TaskExecuter1,Unloading,57500.000000,0.886919
TaskExecuter1,Setup,0.000000,0.886919
TaskExecuter1,Utilize,0.000000,0.886919
TaskExecuter1,Full,0.000000,0.886919
TaskExecuter1,Not empty,0.000000,0.886919
TaskExecuter1,Filling,0.000000,0.886919
TaskExecuter1,Mixing,0.000000,0.886919
TaskExecuter1,Flowing,0.000000,0.886919
TaskExecuter1,Allocated idle,0.000000,0.886919
TaskExecuter1,Change over,0.000000,0.886919
TaskExecuter1,Preprocessing,0.000000,0.886919
TaskExecuter1,Postprocessing,0.000000,0.886919
TaskExecuter1,Inspecting,0.000000,0.886919
TaskExecuter1,Operating,0.000000,0.886919
TaskExecuter1,Purging,0.000000,0.886919
TaskExecuter1,Cleaning,0.000000,0.886919
TaskExecuter1,Accelerating,0.000000,0.886919
TaskExecuter1,Maxspeed,0.000000,0.886919
TaskExecuter1,Decelerating,0.000000,0.886919
TaskExecuter1,Accumulating,0.000000,0.886919
TaskExecuter1,Idle,4733.519427,0.886919
TaskExecuter1,Blocked,4857.958362,0.886919
TaskExecuter1,Empty,0.000000,0.886919
TaskExecuter1,Waiting for operator,58800.000000,0.886919
TaskExecuter1,Waiting for transporter,0.000000,0.886919
TaskExecuter1,Breakdown,0.000000,0.886919
TaskExecuter1,Down,0.000000,0.886919
TaskExecuter1,Starved,0.000000,0.886919
TaskExecuter1,Repair,0.000000,0.886919
TaskExecuter1,Maintenance,0.000000,0.886919
TaskExecuter1,Lunch,0.000000,0.886919
TaskExecuter1,On break,0.000000,0.886919
TaskExecuter1,Suspend,0.000000,0.886919
TaskExecuter1,Available,0.000000,0.886919
TaskExecuter1,Standby,0.000000,0.886919
TaskExecuter1,Stopped,0.000000,0.886919
TaskExecuter1,Waiting,0.000000,0.886919
TaskExecuter2,Processing,0.000000,0.887898
TaskExecuter2,Busy,0.000000,0.887898
TaskExecuter2,Generating,0.000000,0.887898
TaskExecuter2,Collecting,0.000000,0.887898
TaskExecuter2,Releasing,0.000000,0.887898
TaskExecuter2,Conveying,0.000000,0.887898
TaskExecuter2,Travel empty,216477.088099,0.887898
TaskExecuter2,Travel loaded,206043.366429,0.887898
TaskExecuter2,Offset travel empty,0.000000,0.887898
TaskExecuter2,Offset travel loaded,0.000000,0.887898
TaskExecuter2,Loading,57240.000000,0.887898
TaskExecuter2,Unloading,57240.000000,0.887898
TaskExecuter2,Setup,0.000000,0.887898
TaskExecuter2,Utilize,0.000000,0.887898
TaskExecuter2,Full,0.000000,0.887898
TaskExecuter2,Not empty,0.000000,0.887898
TaskExecuter2,Filling,0.000000,0.887898
TaskExecuter2,Mixing,0.000000,0.887898
TaskExecuter2,Flowing,0.000000,0.887898
TaskExecuter2,Allocated idle,0.000000,0.887898
TaskExecuter2,Change over,0.000000,0.887898
TaskExecuter2,Preprocessing,0.000000,0.887898
TaskExecuter2,Postprocessing,0.000000,0.887898
TaskExecuter2,Inspecting,0.000000,0.887898
TaskExecuter2,Operating,0.000000,0.887898
TaskExecuter2,Purging,0.000000,0.887898
TaskExecuter2,Cleaning,0.000000,0.887898
TaskExecuter2,Accelerating,0.000000,0.887898
TaskExecuter2,Maxspeed,0.000000,0.887898
TaskExecuter2,Decelerating,0.000000,0.887898
TaskExecuter2,Accumulating,0.000000,0.887898
TaskExecuter2,Idle,4375.679542,0.887898
TaskExecuter2,Blocked,4723.865930,0.887898
TaskExecuter2,Empty,0.000000,0.887898
TaskExecuter2,Waiting for operator,58700.000000,0.887898
TaskExecuter2,Waiting for transporter,0.000000,0.887898
TaskExecuter2,Breakdown,0.000000,0.887898
TaskExecuter2,Down,0.000000,0.887898
TaskExecuter2,Starved,0.000000,0.887898
TaskExecuter2,Repair,0.000000,0.887898
TaskExecuter2,Maintenance,0.000000,0.887898
TaskExecuter2,Lunch,0.000000,0.887898
TaskExecuter2,On break,0.000000,0.887898
TaskExecuter2,Suspend,0.000000,0.887898
TaskExecuter2,Available,0.000000,0.887898
TaskExecuter2,Standby,0.000000,0.887898
TaskExecuter2,Stopped,0.000000,0.887898
TaskExecuter2,Waiting,0.000000,0.887898
TaskExecuter3,Processing,0.000000,0.892206
TaskExecuter3,Busy,0.000000,0.892206
TaskExecuter3,Generating,0.000000,0.892206
TaskExecuter3,Collecting,0.000000,0.892206
TaskExecuter3,Releasing,0.000000,0.892206
TaskExecuter3,Conveying,0.000000,0.892206
TaskExecuter3,Travel empty,216662.833488,0.892206
TaskExecuter3,Travel loaded,207368.143537,0.892206
TaskExecuter3,Offset travel empty,0.000000,0.892206
TaskExecuter3,Offset travel loaded,0.000000,0.892206
TaskExecuter3,Loading,57790.000000,0.892206
TaskExecuter3,Unloading,57785.250851,0.892206
TaskExecuter3,Setup,0.000000,0.892206
TaskExecuter3,Utilize,0.000000,0.892206
TaskExecuter3,Full,0.000000,0.892206
TaskExecuter3,Not empty,0.000000,0.892206
TaskExecuter3,Filling,0.000000,0.892206
TaskExecuter3,Mixing,0.000000,0.892206
TaskExecuter3,Flowing,0.000000,0.892206
TaskExecuter3,Allocated idle,0.000000,0.892206
TaskExecuter3,Change over,0.000000,0.892206
TaskExecuter3,Preprocessing,0.000000,0.892206
TaskExecuter3,Postprocessing,0.000000,0.892206
TaskExecuter3,Inspecting,0.000000,0.892206
TaskExecuter3,Operating,0.000000,0.892206
TaskExecuter3,Purging,0.000000,0.892206
TaskExecuter3,Cleaning,0.000000,0.892206
TaskExecuter3,Accelerating,0.000000,0.892206
TaskExecuter3,Maxspeed,0.000000,0.892206
TaskExecuter3,Decelerating,0.000000,0.892206
TaskExecuter3,Accumulating,0.000000,0.892206
TaskExecuter3,Idle,4518.787553,0.892206
TaskExecuter3,Blocked,4774.984570,0.892206
TaskExecuter3,Empty,0.000000,0.892206
TaskExecuter3,Waiting for operator,55900.000000,0.892206
TaskExecuter3,Waiting for transporter,0.000000,0.892206
TaskExecuter3,Breakdown,0.000000,0.892206
TaskExecuter3,Down,0.000000,0.892206
TaskExecuter3,Starved,0.000000,0.892206
TaskExecuter3,Repair,0.000000,0.892206
TaskExecuter3,Maintenance,0.000000,0.892206
TaskExecuter3,Lunch,0.000000,0.892206
TaskExecuter3,On break,0.000000,0.892206
TaskExecuter3,Suspend,0.000000,0.892206
TaskExecuter3,Available,0.000000,0.892206
TaskExecuter3,Standby,0.000000,0.892206
TaskExecuter3,Stopped,0.000000,0.892206
TaskExecuter3,Waiting,0.000000,0.892206
TaskExecuter4,Processing,0.000000,0.881963
TaskExecuter4,Busy,0.000000,0.881963
TaskExecuter4,Generating,0.000000,0.881963
TaskExecuter4,Collecting,0.000000,0.881963
TaskExecuter4,Releasing,0.000000,0.881963
TaskExecuter4,Conveying,0.000000,0.881963
TaskExecuter4,Travel empty,214506.512244,0.881963
TaskExecuter4,Travel loaded,204804.607143,0.881963
TaskExecuter4,Offset travel empty,0.000000,0.881963
TaskExecuter4,Offset travel loaded,0.000000,0.881963
TaskExecuter4,Loading,57050.000000,0.881963
TaskExecuter4,Unloading,57050.000000,0.881963
TaskExecuter4,Setup,0.000000,0.881963
TaskExecuter4,Utilize,0.000000,0.881963
TaskExecuter4,Full,0.000000,0.881963
TaskExecuter4,Not empty,0.000000,0.881963
TaskExecuter4,Filling,0.000000,0.881963
TaskExecuter4,Mixing,0.000000,0.881963
TaskExecuter4,Flowing,0.000000,0.881963
TaskExecuter4,Allocated idle,0.000000,0.881963
TaskExecuter4,Change over,0.000000,0.881963
TaskExecuter4,Preprocessing,0.000000,0.881963
TaskExecuter4,Postprocessing,0.000000,0.881963
TaskExecuter4,Inspecting,0.000000,0.881963
TaskExecuter4,Operating,0.000000,0.881963
TaskExecuter4,Purging,0.000000,0.881963
TaskExecuter4,Cleaning,0.000000,0.881963
TaskExecuter4,Accelerating,0.000000,0.881963
TaskExecuter4,Maxspeed,0.000000,0.881963
TaskExecuter4,Decelerating,0.000000,0.881963
TaskExecuter4,Accumulating,0.000000,0.881963
TaskExecuter4,Idle,4495.670849,0.881963
TaskExecuter4,Blocked,5193.209764,0.881963
TaskExecuter4,Empty,0.000000,0.881963
TaskExecuter4,Waiting for operator,61700.000000,0.881963
TaskExecuter4,Waiting for transporter,0.000000,0.881963
TaskExecuter4,Breakdown,0.000000,0.881963
TaskExecuter4,Down,0.000000,0.881963
TaskExecuter4,Starved,0.000000,0.881963
TaskExecuter4,Repair,0.000000,0.881963
TaskExecuter4,Maintenance,0.000000,0.881963
TaskExecuter4,Lunch,0.000000,0.881963
TaskExecuter4,On break,0.000000,0.881963
TaskExecuter4,Suspend,0.000000,0.881963
TaskExecuter4,Available,0.000000,0.881963
TaskExecuter4,Standby,0.000000,0.881963
TaskExecuter4,Stopped,0.000000,0.881963
TaskExecuter4,Waiting,0.000000,0.881963
TaskExecuter5,Processing,0.000000,0.886878
TaskExecuter5,Busy,0.000000,0.886878
TaskExecuter5,Generating,0.000000,0.886878
TaskExecuter5,Collecting,0.000000,0.886878
TaskExecuter5,Releasing,0.000000,0.886878
TaskExecuter5,Conveying,0.000000,0.886878
TaskExecuter5,Travel empty,214663.185483,0.886878
TaskExecuter5,Travel loaded,206920.641048,0.886878
TaskExecuter5,Offset travel empty,0.000000,0.886878
