Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.633706
TaskExecuter1,Busy,0.000000,0.633706
TaskExecuter1,Generating,0.000000,0.633706
TaskExecuter1,Collecting,0.000000,0.633706
TaskExecuter1,Releasing,0.000000,0.633706
TaskExecuter1,Conveying,0.000000,0.633706
TaskExecuter1,Travel empty,66118.053867,0.633706
TaskExecuter1,Travel loaded,143627.467350,0.633706
TaskExecuter1,Offset travel empty,0.000000,0.633706
TaskExecuter1,Offset travel loaded,0.000000,0.633706
TaskExecuter1,Loading,86770.000000,0.633706
TaskExecuter1,Unloading,86750.000000,0.633706
TaskExecuter1,Setup,0.000000,0.633706
TaskExecuter1,Utilize,0.000000,0.633706
TaskExecuter1,Full,0.000000,0.633706
TaskExecuter1,Not empty,0.000000,0.633706
TaskExecuter1,Filling,0.000000,0.633706
TaskExecuter1,Mixing,0.000000,0.633706
TaskExecuter1,Flowing,0.000000,0.633706
TaskExecuter1,Allocated idle,0.000000,0.633706
TaskExecuter1,Change over,0.000000,0.633706
TaskExecuter1,Preprocessing,0.000000,0.633706
TaskExecuter1,Postprocessing,0.000000,0.633706
TaskExecuter1,Inspecting,0.000000,0.633706
TaskExecuter1,Operating,0.000000,0.633706
TaskExecuter1,Purging,0.000000,0.633706
TaskExecuter1,Cleaning,0.000000,0.633706
TaskExecuter1,Accelerating,0.000000,0.633706
TaskExecuter1,Maxspeed,0.000000,0.633706
TaskExecuter1,Decelerating,0.000000,0.633706
TaskExecuter1,Accumulating,0.000000,0.633706
TaskExecuter1,Idle,15016.446092,0.633706
TaskExecuter1,Blocked,175218.032691,0.633706
TaskExecuter1,Empty,0.000000,0.633706
TaskExecuter1,Waiting for operator,31300.000000,0.633706
TaskExecuter1,Waiting for transporter,0.000000,0.633706
TaskExecuter1,Breakdown,0.000000,0.633706
TaskExecuter1,Down,0.000000,0.633706
TaskExecuter1,Starved,0.000000,0.633706
TaskExecuter1,Repair,0.000000,0.633706
TaskExecuter1,Maintenance,0.000000,0.633706
TaskExecuter1,Lunch,0.000000,0.633706
TaskExecuter1,On break,0.000000,0.633706
TaskExecuter1,Suspend,0.000000,0.633706
TaskExecuter1,Available,0.000000,0.633706
TaskExecuter1,Standby,0.000000,0.633706
TaskExecuter1,Stopped,0.000000,0.633706
TaskExecuter1,Waiting,0.000000,0.633706
TaskExecuter2,Processing,0.000000,0.625478
TaskExecuter2,Busy,0.000000,0.625478
TaskExecuter2,Generating,0.000000,0.625478
TaskExecuter2,Collecting,0.000000,0.625478
TaskExecuter2,Releasing,0.000000,0.625478
TaskExecuter2,Conveying,0.000000,0.625478
TaskExecuter2,Travel empty,65745.248351,0.625478
TaskExecuter2,Travel loaded,141813.706507,0.625478
TaskExecuter2,Offset travel empty,0.000000,0.625478
TaskExecuter2,Offset travel loaded,0.000000,0.625478
TaskExecuter2,Loading,85380.000000,0.625478
