Object,State,Time,Utilization
TaskExecuter1,Processing,0.000000,0.944219
TaskExecuter1,Busy,0.000000,0.944219
TaskExecuter1,Generating,0.000000,0.944219
TaskExecuter1,Collecting,0.000000,0.944219
TaskExecuter1,Releasing,0.000000,0.944219
TaskExecuter1,Conveying,0.000000,0.944219
TaskExecuter1,Travel empty,217040.407778,0.944219
TaskExecuter1,Travel loaded,211253.195767,0.944219
TaskExecuter1,Offset travel empty,0.000000,0.944219
TaskExecuter1,Offset travel loaded,0.000000,0.944219
TaskExecuter1,Loading,71390.000000,0.944219
TaskExecuter1,Unloading,71380.000000,0.944219
TaskExecuter1,Setup,0.000000,0.944219
TaskExecuter1,Utilize,0.000000,0.944219
TaskExecuter1,Full,0.000000,0.944219
TaskExecuter1,Not empty,0.000000,0.944219
TaskExecuter1,Filling,0.000000,0.944219
TaskExecuter1,Mixing,0.000000,0.944219
TaskExecuter1,Flowing,0.000000,0.944219
TaskExecuter1,Allocated idle,0.000000,0.944219
TaskExecuter1,Change over,0.000000,0.944219
TaskExecuter1,Preprocessing,0.000000,0.944219
TaskExecuter1,Postprocessing,0.000000,0.944219
TaskExecuter1,Inspecting,0.000000,0.944219
TaskExecuter1,Operating,0.000000,0.944219
TaskExecuter1,Purging,0.000000,0.944219
TaskExecuter1,Cleaning,0.000000,0.944219
TaskExecuter1,Accelerating,0.000000,0.944219
TaskExecuter1,Maxspeed,0.000000,0.944219
TaskExecuter1,Decelerating,0.000000,0.944219
TaskExecuter1,Accumulating,0.000000,0.944219
TaskExecuter1,Idle,15533.133637,0.944219
TaskExecuter1,Blocked,17993.262818,0.944219
TaskExecuter1,Empty,0.000000,0.944219
TaskExecuter1,Waiting for operator,210.000000,0.944219
TaskExecuter1,Waiting for transporter,0.000000,0.944219
TaskExecuter1,Breakdown,0.000000,0.944219
TaskExecuter1,Down,0.000000,0.944219
TaskExecuter1,Starved,0.000000,0.944219
TaskExecuter1,Repair,0.000000,0.944219
TaskExecuter1,Maintenance,0.000000,0.944219
TaskExecuter1,Lunch,0.000000,0.944219
TaskExecuter1,On break,0.000000,0.944219
TaskExecuter1,Suspend,0.000000,0.944219
TaskExecuter1,Available,0.000000,0.944219
TaskExecuter1,Standby,0.000000,0.944219
TaskExecuter1,Stopped,0.000000,0.944219
TaskExecuter1,Waiting,0.000000,0.944219
TaskExecuter2,Processing,0.000000,0.942059
TaskExecuter2,Busy,0.000000,0.942059
TaskExecuter2,Generating,0.000000,0.942059
TaskExecuter2,Collecting,0.000000,0.942059
TaskExecuter2,Releasing,0.000000,0.942059
TaskExecuter2,Conveying,0.000000,0.942059
TaskExecuter2,Travel empty,216485.517875,0.942059
TaskExecuter2,Travel loaded,210531.719745,0.942059
TaskExecuter2,Offset travel empty,0.000000,0.942059
TaskExecuter2,Offset travel loaded,0.000000,0.942059
TaskExecuter2,Loading,71370.000000,0.942059
TaskExecuter2,Unloading,71370.000000,0.942059
TaskExecuter2,Setup,0.000000,0.942059
TaskExecuter2,Utilize,0.000000,0.942059
TaskExecuter2,Full,0.000000,0.942059
TaskExecuter2,Not empty,0.000000,0.942059
TaskExecuter2,Filling,0.000000,0.942059
TaskExecuter2,Mixing,0.000000,0.942059
TaskExecuter2,Flowing,0.000000,0.942059
TaskExecuter2,Allocated idle,0.000000,0.942059
TaskExecuter2,Change over,0.000000,0.942059
TaskExecuter2,Preprocessing,0.000000,0.942059
TaskExecuter2,Postprocessing,0.000000,0.942059
TaskExecuter2,Inspecting,0.000000,0.942059
TaskExecuter2,Operating,0.000000,0.942059
TaskExecuter2,Purging,0.000000,0.942059
TaskExecuter2,Cleaning,0.000000,0.942059
TaskExecuter2,Accelerating,0.000000,0.942059
TaskExecuter2,Maxspeed,0.000000,0.942059
TaskExecuter2,Decelerating,0.000000,0.942059
TaskExecuter2,Accumulating,0.000000,0.942059
TaskExecuter2,Idle,16562.231503,0.942059
TaskExecuter2,Blocked,18300.530877,0.942059
TaskExecuter2,Empty,0.000000,0.942059
TaskExecuter2,Waiting for operator,180.000000,0.942059
TaskExecuter2,Waiting for transporter,0.000000,0.942059
TaskExecuter2,Breakdown,0.000000,0.942059
TaskExecuter2,Down,0.000000,0.942059
TaskExecuter2,Starved,0.000000,0.942059
TaskExecuter2,Repair,0.000000,0.942059
TaskExecuter2,Maintenance,0.000000,0.942059
TaskExecuter2,Lunch,0.000000,0.942059
TaskExecuter2,On break,0.000000,0.942059
TaskExecuter2,Suspend,0.000000,0.942059
TaskExecuter2,Available,0.000000,0.942059
TaskExecuter2,Standby,0.000000,0.942059
TaskExecuter2,Stopped,0.000000,0.942059
TaskExecuter2,Waiting,0.000000,0.942059
TaskExecuter3,Processing,0.000000,0.941528
TaskExecuter3,Busy,0.000000,0.941528
TaskExecuter3,Generating,0.000000,0.941528
TaskExecuter3,Collecting,0.000000,0.941528
TaskExecuter3,Releasing,0.000000,0.941528
TaskExecuter3,Conveying,0.000000,0.941528
TaskExecuter3,Travel empty,216296.579459,0.941528
TaskExecuter3,Travel loaded,210839.566630,0.941528
TaskExecuter3,Offset travel empty,0.000000,0.941528
TaskExecuter3,Offset travel loaded,0.000000,0.941528
TaskExecuter3,Loading,71150.000000,0.941528
TaskExecuter3,Unloading,71150.000000,0.941528
TaskExecuter3,Setup,0.000000,0.941528
TaskExecuter3,Utilize,0.000000,0.941528
TaskExecuter3,Full,0.000000,0.941528
TaskExecuter3,Not empty,0.000000,0.941528
TaskExecuter3,Filling,0.000000,0.941528
TaskExecuter3,Mixing,0.000000,0.941528
TaskExecuter3,Flowing,0.000000,0.941528
TaskExecuter3,Allocated idle,0.000000,0.941528
TaskExecuter3,Change over,0.000000,0.941528
TaskExecuter3,Preprocessing,0.000000,0.941528
TaskExecuter3,Postprocessing,0.000000,0.941528
TaskExecuter3,Inspecting,0.000000,0.941528
TaskExecuter3,Operating,0.000000,0.941528
TaskExecuter3,Purging,0.000000,0.941528
TaskExecuter3,Cleaning,0.000000,0.941528
TaskExecuter3,Accelerating,0.000000,0.941528
TaskExecuter3,Maxspeed,0.000000,0.941528
TaskExecuter3,Decelerating,0.000000,0.941528
TaskExecuter3,Accumulating,0.000000,0.941528
TaskExecuter3,Idle,17545.548486,0.941528
TaskExecuter3,Blocked,17608.305425,0.941528
TaskExecuter3,Empty,0.000000,0.941528
TaskExecuter3,Waiting for operator,210.000000,0.941528
TaskExecuter3,Waiting for transporter,0.000000,0.941528
TaskExecuter3,Breakdown,0.000000,0.941528
TaskExecuter3,Down,0.000000,0.941528
TaskExecuter3,Starved,0.000000,0.941528
TaskExecuter3,Repair,0.000000,0.941528
TaskExecuter3,Maintenance,0.000000,0.941528
TaskExecuter3,Lunch,0.000000,0.941528
TaskExecuter3,On break,0.000000,0.941528
TaskExecuter3,Suspend,0.000000,0.941528
TaskExecuter3,Available,0.000000,0.941528
TaskExecuter3,Standby,0.000000,0.941528
TaskExecuter3,Stopped,0.000000,0.941528
TaskExecuter3,Waiting,0.000000,0.941528
TaskExecuter4,Processing,0.000000,0.944861
TaskExecuter4,Busy,0.000000,0.944861
TaskExecuter4,Generating,0.000000,0.944861
TaskExecuter4,Collecting,0.000000,0.944861
TaskExecuter4,Releasing,0.000000,0.944861
TaskExecuter4,Conveying,0.000000,0.944861
TaskExecuter4,Travel empty,217583.044539,0.944861
TaskExecuter4,Travel loaded,210848.696849,0.944861
TaskExecuter4,Offset travel empty,0.000000,0.944861
TaskExecuter4,Offset travel loaded,0.000000,0.944861
TaskExecuter4,Loading,71510.000000,0.944861
TaskExecuter4,Unloading,71510.000000,0.944861
TaskExecuter4,Setup,0.000000,0.944861
TaskExecuter4,Utilize,0.000000,0.944861
TaskExecuter4,Full,0.000000,0.944861
TaskExecuter4,Not empty,0.000000,0.944861
TaskExecuter4,Filling,0.000000,0.944861
TaskExecuter4,Mixing,0.000000,0.944861
TaskExecuter4,Flowing,0.000000,0.944861
TaskExecuter4,Allocated idle,0.000000,0.944861
TaskExecuter4,Change over,0.000000,0.944861
TaskExecuter4,Preprocessing,0.000000,0.944861
TaskExecuter4,Postprocessing,0.000000,0.944861
TaskExecuter4,Inspecting,0.000000,0.944861
TaskExecuter4,Operating,0.000000,0.944861
TaskExecuter4,Purging,0.000000,0.944861
TaskExecuter4,Cleaning,0.000000,0.944861
TaskExecuter4,Accelerating,0.000000,0.944861
TaskExecuter4,Maxspeed,0.000000,0.944861
TaskExecuter4,Decelerating,0.000000,0.944861
TaskExecuter4,Accumulating,0.000000,0.944861
TaskExecuter4,Idle,16071.312964,0.944861
TaskExecuter4,Blocked,16996.945648,0.944861
TaskExecuter4,Empty,0.000000,0.944861
TaskExecuter4,Waiting for operator,280.000000,0.944861
TaskExecuter4,Waiting for transporter,0.000000,0.944861
TaskExecuter4,Breakdown,0.000000,0.944861
TaskExecuter4,Down,0.000000,0.944861
TaskExecuter4,Starved,0.000000,0.944861
TaskExecuter4,Repair,0.000000,0.944861
TaskExecuter4,Maintenance,0.000000,0.944861
TaskExecuter4,Lunch,0.000000,0.944861
TaskExecuter4,On break,0.000000,0.944861
TaskExecuter4,Suspend,0.000000,0.944861
TaskExecuter4,Available,0.000000,0.944861
TaskExecuter4,Standby,0.000000,0.944861
TaskExecuter4,Stopped,0.000000,0.944861
TaskExecuter4,Waiting,0.000000,0.944861
TaskExecuter5,Processing,0.000000,0.942099
TaskExecuter5,Busy,0.000000,0.942099
TaskExecuter5,Generating,0.000000,0.942099
TaskExecuter5,Collecting,0.000000,0.942099
TaskExecuter5,Releasing,0.000000,0.942099
TaskExecuter5,Conveying,0.000000,0.942099
TaskExecuter5,Travel empty,216980.669453,0.942099
TaskExecuter5,Travel loaded,210130.570709,0.942099
TaskExecuter5,Offset travel empty,0.000000,0.942099
TaskExecuter5,Offset travel loaded,0.000000,0.942099
TaskExecuter5,Loading,71340.000000,0.942099
TaskExecuter5,Unloading,71330.000000,0.942099
TaskExecuter5,Setup,0.000000,0.942099
TaskExecuter5,Utilize,0.000000,0.942099
TaskExecuter5,Full,0.000000,0.942099
TaskExecuter5,Not empty,0.000000,0.942099
TaskExecuter5,Filling,0.000000,0.942099
TaskExecuter5,Mixing,0.000000,0.942099
TaskExecuter5,Flowing,0.000000,0.942099
TaskExecuter5,Allocated idle,0.000000,0.942099
TaskExecuter5,Change over,0.000000,0.942099
TaskExecuter5,Preprocessing,0.000000,0.942099
TaskExecuter5,Postprocessing,0.000000,0.942099
TaskExecuter5,Inspecting,0.000000,0.942099
TaskExecuter5,Operating,0.000000,0.942099
TaskExecuter5,Purging,0.000000,0.942099
TaskExecuter5,Cleaning,0.000000,0.942099
TaskExecuter5,Accelerating,0.000000,0.942099
TaskExecuter5,Maxspeed,0.000000,0.942099
TaskExecuter5,Decelerating,0.000000,0.942099
TaskExecuter5,Accumulating,0.000000,0.942099
TaskExecuter5,Idle,16051.517375,0.942099
TaskExecuter5,Blocked,18777.242462,0.942099
TaskExecuter5,Empty,0.000000,0.942099
TaskExecuter5,Waiting for operator,190.000000,0.942099
TaskExecuter5,Waiting for transporter,0.000000,0.942099
TaskExecuter5,Breakdown,0.000000,0.942099
TaskExecuter5,Down,0.000000,0.942099
TaskExecuter5,Starved,0.000000,0.942099
TaskExecuter5,Repair,0.000000,0.942099
TaskExecuter5,Maintenance,0.000000,0.942099
TaskExecuter5,Lunch,0.000000,0.942099
TaskExecuter5,On break,0.000000,0.942099
TaskExecuter5,Suspend,0.000000,0.942099
TaskExecuter5,Available,0.000000,0.942099
TaskExecuter5,Standby,0.000000,0.942099
TaskExecuter5,Stopped,0.000000,0.942099
TaskExecuter5,Waiting,0.000000,0.942099
